Date,AAPL,MSFT,GOOGL,TSLA,JPM,PFE,WMT,VTI
2023-01-06,127.57420349121094,219.17747497558594,86.62405395507812,113.05999755859375,128.47805786132812,42.10137939453125,47.07270812988281,186.20074462890625
2023-01-09,128.0958251953125,221.3114471435547,87.29847717285156,119.7699966430664,127.94715118408203,40.009544372558594,46.485816955566406,186.27749633789062
2023-01-10,128.6666717529297,222.9972381591797,87.6951904296875,118.8499984741211,129.0928192138672,39.37289810180664,46.45695495605469,187.74566650390625
2023-01-11,131.38311767578125,229.74024963378906,90.76978302001953,123.22000122070312,130.0521240234375,39.23233413696289,46.8642463684082,190.22145080566406
2023-01-12,131.3043670654297,232.41015625,90.38298797607422,123.55999755859375,129.9217529296875,39.44730758666992,46.44091796875,191.14266967773438
2023-01-13,132.63304138183594,233.11175537109375,91.36487579345703,122.4000015258789,133.2002716064453,39.56306838989258,46.59485626220703,191.9582977294922
2023-01-17,133.79444885253906,234.20309448242188,90.54167938232422,131.49000549316406,131.1418914794922,38.09960174560547,46.31264114379883,191.69924926757812
2023-01-18,133.0759735107422,229.7792205810547,90.37305450439453,128.77999877929688,127.2020492553711,37.206642150878906,45.16773223876953,188.67649841308594
2023-01-19,133.13504028320312,225.9984588623047,92.28724670410156,127.16999816894531,125.50688171386719,37.17356491088867,44.52312088012695,187.14111328125
2023-01-20,135.69403076171875,234.076416015625,97.21649932861328,133.4199981689453,125.81423950195312,37.29759216308594,45.07152557373047,190.7300262451172
2023-01-23,138.8828582763672,236.3760528564453,98.97200012207031,143.75,127.85403442382812,37.19010925292969,45.7450065612793,193.1482391357422
2023-01-24,140.2804718017578,235.84988403320312,96.89912414550781,143.88999938964844,128.95309448242188,36.966861724853516,45.86686325073242,192.83155822753906
2023-01-25,139.62103271484375,234.45645141601562,94.43946075439453,144.42999267578125,129.57713317871094,37.26451873779297,45.64878463745117,192.92750549316406
2023-01-26,141.6879119873047,241.65745544433594,96.72059631347656,160.27000427246094,130.37811279296875,36.92240905761719,45.60710144042969,194.91387939453125
2023-01-27,143.62677001953125,241.81338500976562,98.55543518066406,177.89999389648438,130.69479370117188,36.53858947753906,45.9566650390625,195.7007598876953
2023-01-30,140.7430419921875,236.5027618408203,96.14537048339844,166.66000366210938,129.58642578125,36.33833312988281,45.58785629272461,193.08102416992188
2023-01-31,142.01268005371094,241.47230529785156,98.02977752685547,173.22000122070312,130.35951232910156,36.84730911254883,46.13946533203125,196.1709442138672
2023-02-01,143.13470458984375,246.28599548339844,99.60675811767578,181.41000366210938,130.01487731933594,36.68877410888672,46.39602279663086,198.5603485107422
2023-02-02,148.43963623046875,257.8329772949219,106.85682678222656,188.27000427246094,129.40945434570312,36.99750900268555,46.05928039550781,201.52554321289062
2023-02-03,152.06150817871094,251.74276733398438,103.92108154296875,189.97999572753906,131.4119873046875,36.763877868652344,45.446746826171875,199.44320678710938
2023-02-06,149.3352508544922,250.20315551757812,102.05651092529297,194.75999450683594,132.18507385253906,36.513553619384766,45.116416931152344,197.94619750976562
2023-02-07,152.2091827392578,260.7172546386719,106.75764465332031,196.80999755859375,133.79638671875,36.37171173095703,45.21263122558594,200.441162109375
2023-02-08,149.5222625732422,259.9084167480469,98.55543518066406,201.2899932861328,132.8556365966797,36.69712448120117,44.968902587890625,198.30126953125
2023-02-09,148.48883056640625,256.87799072265625,94.23118591308594,207.32000732421875,130.78794860839844,36.1630973815918,45.38581085205078,196.3724822998047
2023-02-10,148.85354614257812,256.3713073730469,93.7947769165039,196.88999938964844,131.3654327392578,36.61368179321289,46.09136199951172,196.7275390625
2023-02-13,151.65298461914062,264.38104248046875,93.83446502685547,194.63999938964844,132.79049682617188,36.705467224121094,46.7936897277832,199.0689239501953
2023-02-14,151.0122528076172,265.2093505859375,93.90388488769531,209.25,133.3772735595703,36.48017883300781,46.65900802612305,199.14573669433594
2023-02-15,153.11183166503906,263.0894775390625,96.14537048339844,214.24000549316406,133.9360809326172,36.146419525146484,47.0053596496582,200.0381622314453
2023-02-16,151.5149688720703,256.0853576660156,94.72708892822266,202.0399932861328,132.09193420410156,35.83768844604492,46.26774597167969,197.37046813964844
2023-02-17,150.3715362548828,252.0900115966797,93.57659149169922,208.30999755859375,132.4831085205078,36.05463409423828,46.963661193847656,196.79470825195312
2023-02-21,146.35968017578125,246.82467651367188,91.03758239746094,197.3699951171875,130.0521240234375,35.62908935546875,47.24909591674805,192.71640014648438
2023-02-22,146.7835235595703,245.69154357910156,90.89872741699219,200.86000061035156,129.05552673339844,35.36207962036133,46.25812530517578,192.5532684326172
2023-02-23,147.2665252685547,248.87612915039062,90.14495086669922,202.07000732421875,130.0894012451172,35.29532241821289,45.56861877441406,193.58004760742188
2023-02-24,144.61495971679688,243.4545135498047,88.39937591552734,196.8800048828125,131.2629852294922,34.836402893066406,45.69047927856445,191.42095947265625
2023-02-27,145.8076629638672,244.3727569580078,89.1333236694336,207.6300048828125,132.40859985351562,34.02702713012695,45.36015701293945,192.10227966308594
2023-02-28,145.30494689941406,243.64988708496094,89.3217544555664,205.7100067138672,133.5169677734375,33.851806640625,45.581443786621094,191.45933532714844
2023-03-01,143.2349395751953,240.57278442382812,89.61930084228516,202.77000427246094,132.77186584472656,33.526390075683594,44.94645309448242,191.91993713378906
2023-03-02,143.8263702392578,245.30079650878906,91.24585723876953,190.89999389648438,131.3933868408203,33.893524169921875,45.05869674682617,192.21743774414062
2023-03-03,148.87326049804688,249.3840789794922,92.88233184814453,197.7899932861328,133.80572509765625,34.335758209228516,45.11321258544922,195.345703125
2023-03-06,151.63331604003906,250.9275360107422,94.3501968383789,193.80999755859375,133.02334594726562,34.3023796081543,45.10679244995117,195.0866241455078
2023-03-07,149.4351348876953,248.27044677734375,93.09060668945312,187.7100067138672,129.11138916015625,33.65989303588867,44.65781784057617,192.17904663085938
2023-03-08,150.68699645996094,247.8308868408203,93.4774169921875,182.0,128.34765625,33.476318359375,44.289005279541016,192.42852783203125
2023-03-09,148.4395294189453,246.4827880859375,91.56324005126953,172.9199981689453,121.39938354492188,32.92561721801758,43.990760803222656,188.62852478027344
2023-03-10,146.37940979003906,242.8390655517578,89.88707733154297,173.44000244140625,124.48233032226562,32.867210388183594,43.92662048339844,185.4522247314453
2023-03-13,148.32127380371094,248.04579162597656,90.36314392089844,174.47999572753906,122.2469482421875,33.259376525878906,44.05488967895508,184.68455505371094
2023-03-14,150.4110107421875,254.7568817138672,93.19971466064453,183.25999450683594,125.38578033447266,33.292755126953125,44.289005279541016,187.97598266601562
