,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,TSLA,TSLA,TSLA,TSLA,TSLA,JPM,JPM,JPM,JPM,JPM,PFE,PFE,PFE,PFE,PFE,WMT,WMT,WMT,WMT,WMT,VTI,VTI,VTI,VTI,VTI
Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,TSLA,TSLA,TSLA,TSLA,TSLA,JPM,JPM,JPM,JPM,JPM,PFE,PFE,PFE,PFE,PFE,WMT,WMT,WMT,WMT,WMT,VTI,VTI,VTI,VTI,VTI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,36.16667938232422,36.50153493832651,35.98144090958733,36.306798636311406,108092800,95.96546173095703,96.56291148885461,94.88257959341585,96.32953245460827,28314200,52.78721237182617,53.228564287913436,52.38850724708884,53.05648645219858,30864000,23.150667190551758,23.227333068847656,22.584667205810547,22.805999755859375,75586500,82.40489959716797,82.6193407987126,81.6130944328285,82.38840024772111,15439900,29.04374885559082,29.04374885559082,28.549300270083542,28.67121783099139,21064506,28.416484832763672,28.551315978812323,28.329593725953252,28.461429691093915,16183800,119.33268737792969,119.35065759516554,118.44336038001724,118.69488859228132,3033800
2019-01-14,35.622840881347656,35.924448615457706,35.43760239866407,35.824705095839064,129756800,95.26531219482422,96.03079504235994,94.52783368819703,95.12528336811947,28437100,52.14452362060547,52.48867928043949,51.99773800063954,52.235272902263915,28490000,22.293333053588867,22.833332061767578,22.266666412353516,22.825332641601562,78709500,83.25447845458984,83.60088946768371,81.37395433475292,81.54715984129984,21258500,28.698314666748047,28.87441812840679,28.562848580096983,28.820232238410288,17605173,28.449447631835938,28.59926156036039,28.248698476347894,28.30862439065193,21255300,118.57814025878906,119.01832162315259,118.18287759809755,118.38948718627216,2479400
2019-01-15,36.351924896240234,36.42791840883774,35.634717322934954,35.68696444823326,114843600,98.02853393554688,98.06587543659873,95.10662379716635,95.6947435360292,31587600,53.88018035888672,53.96746024116966,52.28982429846491,52.46686220785265,37518000,22.961999893188477,23.253332138061523,22.299999237060547,22.333332061767578,90849000,83.86479187011719,84.51637784729121,81.32443278528511,81.56362305229779,26504900,28.94214630126953,29.287582977689006,28.738948576707372,28.854093227740858,25865371,28.838956832885742,28.94382759974895,28.57828350686261,28.60525042243924,21174600,119.8717041015625,119.97949800832181,118.62304108830713,118.74880521528027,4542100
2019-01-16,36.796016693115234,37.01925372022599,36.33529408375769,36.35429336518652,122278800,98.37393188476562,99.1954306763425,97.98185680087477,98.26191450203291,29853900,54.028953552246094,54.6661886897786,53.95457136636317,54.05325450748139,38280000,23.06999969482422,23.46666717529297,22.899999618530273,22.985332489013672,70375500,84.54114532470703,85.32469488626187,83.96379367857831,84.33494740928091,18533000,28.522205352783203,28.982786728885905,28.468019468731082,28.847323380415247,30169380,28.868925094604492,29.021732487275425,28.713117377263718,28.743081191123668,16230000,120.21307373046875,120.67121155663001,120.02442068013043,120.07831763529502,2963100
2019-01-17,37.01451110839844,37.44198597490383,36.397047009696955,36.62028408574662,119284800,99.06474304199219,99.54083118244559,97.79516042312282,98.01920231993404,28393000,54.505516052246094,54.58386705102719,53.71901337333294,53.95357830753692,24896000,23.15399932861328,23.433332443237305,22.94333267211914,23.08066749572754,55150500,84.88752746582031,85.3659079772838,84.06273608439729,84.21944846051849,14247600,28.766050338745117,28.894743547413462,28.332563158641157,28.413840643250662,24177284,28.985767364501953,29.126590558353886,28.811985186031333,28.859925215572932,16843500,121.1832046508789,121.6323640657558,119.62013865975219,119.83572640624827,4401100
2019-01-18,37.24249267578125,37.49422682619904,37.043002022319946,37.4039811406747,135004000,100.54901885986328,100.72638919898468,98.86869414340933,100.3156398335089,37427600,54.911163330078125,55.44177767329486,54.51344944130372,54.97513352063556,44892000,20.150667190551758,21.808666229248047,19.98200035095215,21.53333282470703,362262000,86.26493072509766,86.52062034172059,84.81330237128968,85.58860201924239,16428700,28.806686401367188,29.043751371803246,28.623807320842285,29.030205580155354,38618455,29.282405853271484,29.423229083803708,29.018733907643252,29.04869600529332,18361800,122.75527954101562,123.01579971365562,121.67729953802036,122.0725620708125,4224900
2019-01-22,36.40654754638672,37.2211215121317,36.2450554347819,37.145127995415336,121576000,98.65396881103516,99.97955979008813,97.8884859941858,99.65283062231616,32371300,53.48940658569336,54.49807201599434,53.105577913242634,54.35078698504477,39632000,19.92799949645996,20.53333282470703,19.700000762939453,20.321332931518555,181000500,84.90404510498047,85.44015458425199,84.2359596631196,85.01951541983836,17083700,28.630569458007812,28.91504731563135,28.400280193252286,28.72539541054899,29444122,29.210494995117188,29.492144893988453,28.99775998037544,29.1086211167468,24189600,121.07544708251953,122.09953030722338,120.27594363259513,122.07258183083079,5037900
2019-01-23,36.55379104614258,36.84352383088879,36.02657260988264,36.608411731342564,92522400,99.61551666259766,99.9235787297156,98.33659685563643,99.06474550214165,25874300,53.776039123535156,54.19953702925566,52.9409421901349,53.89753253264309,25194000,19.172666549682617,19.633333206176758,18.779333114624023,19.5,187950000,84.6895751953125,85.53085959485671,84.10397409797768,85.31641837678495,12146700,28.556072235107422,28.58316653849288,28.142903852543895,28.440927573187583,24462813,29.576040267944336,29.767803889641293,29.222481983935868,29.623983745075616,25037400,121.20121765136719,121.96479440911503,120.01544350526996,121.61445049012467,3934200
2019-01-24,36.26404571533203,36.68676973887957,36.03606159804956,36.59890123781676,101766000,99.1394271850586,99.88624306619484,98.33660260559455,99.7555513553206,23164800,53.755706787109375,53.954068082652434,53.06243540230298,53.681816457292754,29114000,19.43400001525879,19.57866668701172,18.618667602539062,18.868667602539062,120183000,84.73905944824219,85.02773515509462,84.07923016010211,84.23593623373145,11296800,27.73650550842285,28.30545858772847,27.512986379300617,28.29868569340946,34394023,29.471168518066406,29.50113061509858,28.89289113009566,29.42322847702648,22829100,121.45272827148438,121.6952782439366,120.78798097201879,121.21017829903214,3785200
2019-01-25,37.465736389160156,37.553608547440376,36.648788763312965,36.92426937466275,134142000,100.04493713378906,100.70773283206964,99.1394252106484,100.11028298792478,31225600,54.6240348815918,54.71577542869572,54.14251429554499,54.263016457589686,23260000,19.80266761779785,19.90133285522461,19.303333282470703,19.625999450683594,108744000,85.27518463134766,86.03399122947565,84.73906894842668,85.37416186736142,14369400,27.52654266357422,27.939711120246738,27.4384895659267,27.838112230136456,35862455,29.04570198059082,29.63596702104214,28.98877467521751,29.58802697427523,21654600,122.59359741210938,122.90801455113161,122.1983348512564,122.37799591330037,2987300
2019-01-28,37.11901092529297,37.12613520548955,36.49204890178823,36.997890914463724,104768400,98.09388732910156,99.40081147781764,97.70181222113582,99.19543676731266,29476700,53.55040740966797,54.22036915695017,53.29005842382145,54.05672457402515,29334000,19.7586669921875,19.83066749572754,19.183332443237305,19.527332305908203,96349500,85.67932891845703,85.97625432778209,84.61534725048543,84.86278718914265,12283100,26.774707794189453,27.4520327562829,26.740840592922957,27.4317140695147,39329694,29.081663131713867,29.084660028105464,28.788032435258675,28.922861912391493,17627400,121.69529724121094,121.74021594049346,120.80595634156222,121.4886876732264,4371600
2019-01-29,36.73426818847656,37.55359634769264,36.598903290698956,37.107122292669665,166348800,96.09616088867188,97.99119765448269,95.37734941891803,97.90717749209949,31490500,53.06441879272461,53.7919075035448,52.8640749781177,53.608918268991935,19704000,19.83066749572754,19.90399932861328,19.453332901000977,19.684667587280273,69325500,85.91853332519531,86.69383938747194,85.55562932612419,85.67934302315976,9743300,27.614585876464844,27.668771755583368,26.73406329829956,26.75438198172436,51376808,28.97678565979004,29.111615089923582,28.91685803967753,28.994763602929584,15760200,121.52462768554688,122.05463275610404,121.1293650202961,121.83005294241737,2975100
2019-01-30,39.24449157714844,39.45822714683114,38.052312966631995,38.76952042341593,244439200,99.30744171142578,99.30744171142578,97.3937379497114,97.66445847761653,49471900,54.4494743347168,54.52534718103893,53.39072388882378,53.42642809001765,29452000,20.584667205810547,20.600000381469727,19.89933204650879,20.030000686645508,168754500,86.1164779663086,86.80105008461578,85.59685532761044,85.893780751821,12526300,28.1632137298584,28.278361079086437,27.587487876991858,27.614579448585456,36067880,28.40450096130371,29.003751457712294,28.24270289865563,28.96779557069225,35547900,123.35718536376953,123.79735295002317,121.83003192830333,122.30613995461542,3060700
2019-01-31,39.527099609375,40.13506210044691,39.080625569606816,39.4487289349215,162958400,97.48709869384766,98.22457735893607,96.32020342418184,96.89898604191494,55636400,55.83303451538086,55.92130565019333,54.80949644829899,55.1561302445522,40232000,20.468000411987305,20.770666122436523,19.600000381469727,20.066667556762695,188538000,85.36591339111328,85.61335333829615,84.73082675591081,85.29168518255396,17520600,29.003616333007812,29.119766648139606,28.252049814587416,28.27254595945623,40927452,28.71311378479004,29.02472575154143,28.353563493697308,28.353563493697308,44169000,124.44412231445312,124.65972379579748,123.28529690696797,123.3122453787286,3932900
2019-02-01,39.54610061645508,40.13031312607623,39.405981367304726,39.65059485362112,130672400,95.94679260253906,97.17903368503482,95.54538035706587,96.8803087899499,35535700,55.47251510620117,56.25504886866578,55.25580797748585,55.654509292670554,33116000,20.81399917602539,21.073333740234375,20.233333587646484,20.3613338470459,109251000,85.67932891845703,86.47937758843516,85.38240350913198,85.77830615245173,13000800,29.297407150268555,29.461384529588916,29.071935849987142,29.29057235574762,27239681,28.122859954833984,28.764058577752763,27.898140747195292,28.74008855179759,37775700,124.62378692626953,125.0459979389407,124.19259765850778,124.59683845373814,3225400
2019-02-04,40.66939926147461,40.76676920385705,39.726581365338454,39.75745564554308,125982000,98.70999145507812,98.76600726473622,95.93744746945329,96.03080477816253,31315100,56.603172302246094,56.648796650028686,55.41747272312424,55.49185868396291,78408000,20.859333038330078,21.020000457763672,20.125333786010742,20.865333557128906,110281500,85.9844970703125,85.9844970703125,84.96175757213999,85.6050938095817,9871500,28.996782302856445,29.270077951282815,28.668824777640737,29.270077951282815,19426485,28.3955078125,28.3955078125,27.97003959401956,28.12284866243404,21805800,125.51314544677734,125.54009392313162,124.29143092542456,124.65075308165589,4938100
2019-02-05,41.365234375,41.57897355982607,40.930638975712235,41.05175531049415,144406400,100.09159088134766,100.13826241001911,98.91535867752958,99.00870885703466,27325400,57.12139129638672,57.16602438858918,55.71948013382828,56.01850709621822,82296000,21.42333221435547,21.496000289916992,20.816667556762695,20.832666397094727,101142000,85.60511016845703,86.23195346768026,85.19271442024748,86.20720443695352,12763000,28.77130126953125,29.194912815365743,28.737141041958168,28.989940461514685,21127641,28.644201278686523,28.746073434880795,28.470417348153866,28.53933222707113,18299700,126.03414154052734,126.16888388955462,125.45921800591384,125.719724449786,2759100
2019-02-06,41.379493713378906,41.695350007409324,41.04938886264292,41.476860058781234,112958400,98.980712890625,99.88622466498445,98.51395483144283,99.88622466498445,20609800,55.684268951416016,57.227018124056855,55.459624180838055,56.99245699091347,48256000,21.148000717163086,21.615999221801758,21.041332244873047,21.305999755859375,75577500,85.56388092041016,86.2897015735128,85.34118995171954,85.53913817862905,8745000,28.921621322631836,28.948952258229337,28.55267154824018,28.64149365505233,16450410,28.656185150146484,28.767047991515916,28.53034297523168,28.59326406268908,12794700,125.90838623046875,126.12397400395422,125.45023479729365,125.8993942684007,2945200
2019-02-07,40.59579086303711,41.30824769496477,40.45329804715444,40.94251782527925,126966800,98.27125549316406,98.56998041736473,97.35641352874624,98.19657960373688,29760700,54.84223175048828,55.14373685655709,54.23128012441886,55.13530738050181,38298000,20.500667572021484,20.979999542236328,20.200000762939453,20.886667251586914,97809000,84.44214630126953,85.3659149897039,83.66684661805257,85.15971712740992,13177500,28.49117660522461,28.798635167698755,28.156387110771167,28.771304235719455,24248008,28.98277473449707,29.00974336247981,28.46442501758376,28.49738229258136,21030300,124.7136459350586,125.30653984809274,123.17751419806325,125.02804940487096,5097500
2019-02-08,40.643489837646484,40.70311587039723,40.16886530680823,40.304814408336355,95280000,98.64464569091797,98.74733303284984,97.32839167858819,97.44974620897916,21461100,54.667179107666016,54.80206586505888,54.26351766034865,54.29525305025697,21766000,20.386667251586914,20.496667861938477,19.899999618530273,20.455333709716797,87663000,83.60088348388672,84.40917578991827,82.52865180468127,84.19473448820598,12892600,28.853294372558594,28.8601264187984,28.34769547977854,28.3750264118412,27500125,28.638212203979492,28.970795622798352,28.506376223169045,28.865928274662537,18507600,124.83940124511719,124.85737146440503,123.66260546609372,124.0937947781743,2105800
2019-02-11,40.409759521484375,40.83430028954994,40.36683051801173,40.79613874916217,83973600,98.2525863647461,99.49416469986221,97.99120295149298,99.13942396287827,18914100,54.6542854309082,55.21515207697365,54.54915533036909,54.73511835990443,18498000,20.856000900268555,21.239999771118164,20.700000762939453,20.773332595825195,106945500,83.2049560546875,84.13697438513815,83.11422849521604,83.93077653045921,10978500,28.477516174316406,28.907957118283285,28.36136313234915,28.88746097699106,27102134,28.823976516723633,28.868923091630712,28.656186371528666,28.659183267048103,16628400,125.09991455078125,125.36043476922016,124.76754086580247,125.22567867811878,2337000
2019-02-12,40.75798034667969,40.784215952805525,40.474159782032444,40.5695636403469,89134000,99.78353118896484,100.01691020421121,98.46727724649973,99.08339414322573,25056600,55.916847229003906,56.178683086895354,55.0951360411319,55.0951360411319,35036000,20.78733253479004,21.21266746520996,20.641332626342773,21.079999923706055,82764000,84.62359619140625,84.8875291871071,84.03799505384058,84.08748052407854,12852300,28.607336044311523,28.702990216209354,28.27938123817979,28.498017775600946,30540177,29.0546932220459,29.114617424411293,28.913869974910142,29.00975007027185,17643900,126.66299438476562,126.82468524492008,125.81857222903862,125.87246918242344,3312300
2019-02-13,40.588626861572266,41.137187031192965,40.52661710438461,40.877218430046,89960800,99.70887756347656,100.61438954889209,99.61552735431468,100.35300611437306,18394900,55.96891403198242,56.674088088339815,55.83849173367112,56.18760746750366,28042000,20.544666290283203,20.850000381469727,20.3713321685791,20.823333740234375,77124000,85.02777099609375,85.65461443281424,84.87106485640946,84.87106485640946,10754100,28.49117660522461,28.73714400462461,28.27937218402288,28.6414898633522,24757195,29.345325469970703,29.363303413446083,29.0906442237967,29.153565311489473,16375500,127.05826568603516,127.45352831427118,126.78876719339581,127.06724394312681,2369300
2019-02-14,40.73649978637695,40.84620963108841,40.39782441124615,40.476531198600185,87342800,99.79288482666016,100.1569555808054,98.6353267140487,99.24210655618177,21784700,55.9971809387207,56.340840976368156,55.39664511522368,55.78890327451835,21106000,20.251333236694336,20.451332092285156,20.066667556762695,20.225332260131836,78012000,84.47513580322266,85.03599422104065,83.59260923472395,84.51637789132394,11518500,28.67565155029297,28.778137742987514,28.43651893207474,28.491178051704924,19864949,29.51911163330078,29.722855971703353,29.06967327312808,29.26742724886569,21602400,126.83368682861328,127.39064033218207,126.1150287453634,126.53723985525035,2731400
2019-02-15,40.645870208740234,40.95115518004431,40.486072890892316,40.84382905782214,98507200,101.02510070800781,101.09978369588397,100.2222763937433,100.73571303268982,26606900,55.52260208129883,56.49804146814514,55.37829460553834,56.49804146814514,27826000,20.525333404541016,20.53333282470703,20.260000228881836,20.299999237060547,58573500,87.0567398071289,87.18045349013558,85.49788447465134,85.69583266012137,14716900,28.969449996948242,29.044608013657676,28.750813488527964,28.95578590194796,19168993,29.95955467224121,29.962548138296803,29.620977545328223,29.65692999847011,28443000,128.22607421875,128.25302269536874,127.48046771535377,127.70504749201787,2537600
